@relation space_ga

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute binaryClass {P,N}

@data
-0.937433,10.564705,9.899178,9.4572,12.837531,-81494234,P
-0.87947,9.932221,8.890686,8.939843,12.028858,-84871583,P
-0.959921,9.500245,8.422223,8.489822,11.381392,-84232937,P
-0.768204,8.949365,7.712891,7.958577,10.801044,-83167565,P
-0.786083,11.634488,11.131577,10.671626,14.124865,-84025104,P
-0.989492,9.811372,8.721439,8.790117,11.808442,-83529331,P
-0.953849,10.883054,9.966228,9.832582,13.10088,-83820888,P
-0.775624,8.716208,7.425358,7.594884,10.484138,-83000842,P
-0.772157,9.464983,8.438799,8.518592,11.512505,-85209002,P
-0.797668,9.303193,8.446341,8.327726,11.471791,-84906073,P
-0.731733,9.466454,8.334952,8.513587,11.450688,-82959161,P
-0.67703,8.410276,7.197435,7.44132,10.435703,-85129214,P
-0.796589,10.126311,9.341807,9.164611,12.425092,-84155399,P
-0.931854,10.869501,10.264513,9.759848,13.161942,-83668346,P
-0.838576,8.714075,7.628518,7.659643,10.675169,-83274287,P
-0.933893,9.780246,8.695507,8.759669,11.826845,-83562739,P
-0.74435,8.561975,7.510978,7.51915,10.593053,-83687344,P
-0.841239,8.946245,7.852439,7.931644,10.975431,-82635986,P
-0.899436,9.412219,8.218787,8.285513,11.251301,-82415300,P
-0.880603,8.701845,7.455298,7.573017,10.50106,-81960423,P
-0.674654,8.690642,7.462789,7.672292,10.581166,-82656169,P
-0.768315,9.328568,8.53287,8.371242,11.47942,-83566095,P
-0.795722,9.045819,8.077447,7.951559,11.070163,-84135219,P
-0.838262,8.218518,7.084226,7.141245,10.045725,-83063272,P
-0.709974,10.145296,9.187993,9.057189,12.193068,-82929510,P
-0.737884,8.943376,8.120589,7.892826,11.13345,-84137311,P
-1.726162,10.177856,9.222368,8.454466,12.125584,-81461920,P
-0.642716,8.44247,7.372118,7.441907,10.489717,-82452133,P
-0.54998,8.013343,6.960348,6.956545,9.924123,-81747016,P
-1.287213,10.753126,9.916601,9.531336,12.851224,-83267821,P
-0.93307,8.967377,7.808323,7.826044,10.967215,-84002249,P
-0.990868,9.442563,8.381144,8.395703,11.470112,-82481896,P
-0.556472,8.579041,7.491645,7.691657,10.442201,-81372387,P
-0.848769,9.137555,7.889834,8.014005,11.007038,-84037633,P
-0.817471,9.411811,8.382518,8.501673,11.445246,-83209780,P
-0.680661,8.16109,6.954639,7.104144,9.944294,-84526148,P
-0.90126,9.567735,8.451267,8.537976,11.553789,-84685011,P
-0.844092,8.471149,7.41698,7.437206,10.375739,-84729419,P
-0.841426,9.516648,8.387085,8.390723,11.486356,-84194640,P
-0.98332,9.241742,8.255569,8.116716,11.27364,-83913119,P
-0.629013,8.507547,7.35628,7.388328,10.332506,-82529808,P
-0.74555,8.953769,7.876259,7.886457,10.942721,-83493073,P
-1.024455,9.479986,8.259976,8.523772,11.606798,-84748226,P
-1.108996,11.694722,10.952507,10.42641,13.843255,-84874972,P
-0.945455,10.056638,9.060447,9.011767,12.195032,-83844381,P
-0.678267,9.060099,8.35679,8.069029,11.330924,-83437276,P
-0.756405,8.713582,7.685703,7.760893,10.715661,-83082008,P
-0.823848,9.775029,8.714403,8.879751,11.901733,-84865844,P
-0.927447,9.478075,8.54403,8.326033,11.534775,-83827738,P
-0.714262,9.027379,7.887959,8.080547,11.063242,-84464975,P
-0.979195,8.98055,8.039802,7.99362,10.884779,-82215188,P
-0.684382,8.721602,7.803435,7.727094,10.82588,-84386390,P
-0.98118,10.036269,8.937087,9.042868,12.058147,-85182021,P
-0.646436,8.727292,7.773174,7.679251,10.721371,-83473603,P
-0.81578,8.879472,7.929126,7.840313,10.92969,-83373019,P
-0.647935,7.377759,6.175867,6.253829,8.999496,-85011921,P
-0.790536,8.949625,8.030084,8.013674,10.954991,-83401430,P
-0.879531,8.796339,7.554859,7.653969,10.710365,-84758027,P
-1.060267,11.771814,11.000165,10.469114,13.880087,-82074001,P
-0.891123,10.108141,9.486456,9.165761,12.465949,-84026565,P
-0.716378,7.705713,6.72263,6.723832,9.648789,-84320463,P
-0.970576,9.176887,8.108021,8.094989,11.053965,-81614410,P
-0.74427,8.729074,7.700295,7.766841,10.646448,-84867046,P
-0.978221,10.398092,9.407633,9.243485,12.527438,-84284937,P
-0.846999,9.655667,8.633019,8.648923,11.696979,-83293956,P
-0.634183,8.277666,7.068172,7.137278,9.939627,-84837038,P
-0.917233,9.911902,8.912743,8.703175,11.897024,-84196432,P
-0.689798,8.405367,7.30586,7.359468,10.35035,-84528309,P
-0.42141,7.282074,5.762051,6.324359,9.023649,-82883238,P
-0.956495,9.474088,8.48343,8.203851,11.21897,-82060640,P
-0.698323,8.598589,7.385231,7.576097,10.640699,-84251439,P
-0.698335,8.977525,7.880048,7.982758,10.826456,-82940983,P
-0.842776,8.980172,7.79688,7.753194,10.855937,-84435892,P
-0.939386,10.165698,9.25894,9.067509,12.1904,-83918530,P
-1.030394,10.020337,8.981807,8.870523,12.060012,-83526087,P
-0.896704,9.628524,8.618847,8.49372,11.595629,-82335415,P
-0.357458,8.385261,7.361375,7.457609,10.267714,-83739078,P
-0.713155,8.316056,7.033506,7.24065,10.290823,-82565099,P
-0.965333,10.470504,9.409273,9.329545,12.561531,-85028191,P
-0.759375,8.739056,7.631917,7.603898,10.706811,-83627404,P
-0.727127,8.726806,7.41216,7.697575,10.638472,-83426091,P
-0.71466,8.819665,7.711101,7.940584,10.630819,-83990883,P
-0.892889,9.833387,8.789051,8.778942,11.891218,-84298271,P
-1.033866,10.590063,9.610592,9.641083,12.676829,-85296304,P
-1.052516,9.948557,8.80177,8.872347,12.037145,-83737677,P
-0.924641,10.148588,9.219003,9.078065,12.207701,-82422077,P
-0.653599,8.403352,7.068172,7.390181,10.240817,-82676369,P
-0.862836,9.450302,8.282483,8.339979,11.425503,-82794869,P
-0.83163,9.556975,8.650149,8.5035,11.630948,-81913264,P
-0.514224,7.360104,6.167516,6.276643,9.260653,-84550458,P
-0.455141,8.144969,6.99485,7.178545,9.896815,-82716767,P
-0.804861,8.902592,7.980024,7.958926,10.954274,-83752519,P
-1.013496,10.720908,9.718603,9.645494,12.977878,-84966155,P
-0.711047,8.585786,7.41397,7.586804,10.432762,-83435742,P
-0.76374,8.958797,7.884577,7.972121,10.958844,-82744356,P
-0.67284,8.84246,7.724888,7.865955,10.896295,-83167590,P
-0.94323,9.397484,8.371705,8.345218,11.387022,-83848158,P
-0.333177,11.701585,11.281674,10.699417,14.109204,-116243102,N
-0.188278,7.736307,7.213768,6.810142,9.886189,-116454682,N
-0.387453,10.691695,10.190244,9.672249,12.989511,-112221908,N
-0.193843,8.373323,7.890957,7.501634,10.537919,-111333251,N
-0.376625,8.631414,8.040125,7.724005,10.892378,-116655416,N
-0.344108,9.991865,9.467073,9.04935,12.144734,-112398441,N
-0.281696,8.899458,8.57206,7.843064,11.27275,-113978437,N
-0.112593,7.63337,7.138867,6.754604,9.847869,-115739227,N
-0.345287,9.732936,9.263312,8.845201,11.763108,-116597520,N
-0.270664,10.640053,10.205442,9.654962,12.979317,-111601604,N
-0.318583,8.482809,7.946618,7.575072,10.495128,-116448862,N
-0.189847,7.665753,7.167809,6.726233,9.816185,-113173931,N
-0.053272,6.326149,5.983936,5.398163,8.47512,-114811001,N
-0.453987,10.945706,10.314172,9.911803,13.086774,-116707038,N
-0.311045,8.577724,8.087333,7.605392,10.828024,-111550804,N
-0.371184,9.390242,8.844913,8.390723,11.531698,-113610880,N
-0.079565,6.259581,5.802118,5.187386,8.206311,-112375614,N
-0.492013,8.861634,8.309677,7.893572,11.13749,-115657640,N
-0.205962,7.756623,7.346655,6.79794,9.782844,-114293962,N
-0.864732,9.590077,8.953252,8.228978,11.651051,-115465496,N
-0.211497,8.5781,8.139149,7.694848,10.655799,-111810342,N
-0.215922,8.782476,8.260234,7.900266,10.841168,-111484468,N
-0.358751,9.011524,8.398184,8.130648,11.148362,-116405397,N
-0.365764,9.013108,8.444192,8.061171,11.059771,-114800036,N
-0.358229,9.222269,8.68643,8.269501,11.370647,-115459268,N
-0.276368,9.120416,8.561784,8.20303,11.156907,-112305477,N
-0.400573,9.199178,8.601534,8.244071,11.334612,-114262930,N
-0.430805,10.631133,10.18373,9.682404,12.846083,-116696797,N
-0.394663,10.003242,9.38656,8.702676,12.12904,-116705859,N
-0.322158,8.537976,8.043342,7.591357,10.63381,-113949376,N
-0.335358,7.962416,7.410347,7.01661,10.077861,-116429850,N
-0.215422,7.750184,7.26543,6.790097,9.721666,-114129623,N
-0.565265,9.47639,8.568076,8.052296,11.287642,-111656970,N
-0.42692,9.430359,8.784622,8.49964,11.56974,-113642878,N
-0.411039,10.075254,9.570669,9.026177,12.355389,-116746277,N
-0.072439,7.658228,7.189922,6.816736,9.559729,-112521761,N
-0.529128,8.581107,7.758761,7.571474,10.497008,-116168352,N
-0.465207,9.277158,8.635687,8.33639,11.293475,-116757836,N
-0.319003,8.371936,7.859027,7.418181,10.618201,-112837967,N
-0.527212,9.472935,8.845921,8.511779,11.740579,-115885095,N
-0.086863,7.516977,7.087574,6.546785,9.429315,-111212551,N
-0.433361,10.506929,9.93953,9.491149,12.733747,-114661919,N
-0.191852,8.285009,7.918265,7.284821,10.520563,-115559597,N
-0.281721,8.712266,8.083329,7.770645,10.71444,-116779039,N
-0.485486,10.85638,10.223976,9.847605,13.076328,-91194609,N
-0.423962,9.068316,8.155362,8.066521,11.021461,-89339803,P
-0.46341,9.390326,8.571113,8.423102,11.546786,-89436160,N
-0.518972,9.878939,9.292657,8.83142,12.284422,-88813039,N
-0.380642,8.278682,7.574045,7.376508,10.33754,-90750479,N
-0.405806,10.236023,9.662689,9.25474,12.576798,-89529086,N
-0.382992,8.353733,7.442493,7.41998,10.400924,-90667353,N
-0.52304,9.513108,8.933796,8.533067,11.755213,-89923610,N
-0.466119,9.286375,8.647168,8.357728,11.539636,-90246834,N
-0.689983,11.777648,11.104401,10.356726,14.022746,-88196175,N
-0.48798,10.170571,9.533221,9.236008,12.447064,-89278091,N
-0.357724,9.424887,8.759512,8.542861,11.631206,-87792386,N
-0.427336,9.318298,8.48694,8.4362,11.355839,-88488302,N
-0.498479,10.015789,9.21014,9.046998,12.22661,-89423973,N
-0.673952,10.610439,9.811756,9.427949,12.764001,-88220589,N
-0.5613,15.148351,14.509603,13.795122,17.582094,-87650174,N
-0.462055,9.642967,9.04888,8.759355,11.892334,-87759558,N
-0.381676,8.955061,8.21284,8.073715,11.131621,-88239683,N
-0.638059,10.959105,10.213872,9.549666,13.196294,-88769104,N
-0.570373,9.472012,8.88364,8.473032,11.822738,-88904690,N
-0.530926,9.554214,8.966101,8.59471,11.893196,-88222815,N
-0.48708,13.046443,12.675204,12.011814,15.746231,-88085930,N
-0.404736,9.665294,9.034319,8.732788,11.86721,-87747173,N
-0.44048,8.670258,7.977282,7.834788,10.821117,-88057655,N
-0.431814,9.964818,9.297343,9.011767,12.277379,-88588341,N
-0.439098,9.689428,8.881975,8.735847,11.805423,-89017804,N
-0.431192,9.314971,8.790421,8.333751,11.652348,-88224515,N
-0.469701,10.365963,9.566965,9.494466,12.527413,-88923398,P
-0.5032,10.353129,9.720045,9.435482,12.609345,-90213361,N
-0.456277,8.607034,7.674153,7.70391,10.656271,-88229386,P
-0.520414,9.391077,8.662332,8.433594,11.464974,-90386150,N
-0.476543,9.964818,9.374498,8.932873,12.42114,-88427508,N
-0.234081,8.838552,7.937017,7.979339,10.862263,-88540845,P
-0.49017,9.757363,9.201804,8.816705,11.953243,-91168870,N
-0.234511,8.278174,7.276556,7.383368,10.195635,-88265984,P
-0.417172,8.770905,8.118803,7.858641,11.010382,-90926393,N
-0.512427,10.606783,10.050484,9.659886,12.98068,-90135858,N
-0.434212,10.071583,9.456653,9.095378,12.353863,-87823619,N
-0.719385,10.798044,9.938565,9.406565,12.82828,-89381489,P
-0.354659,8.987322,8.198089,8.111628,11.185754,-88149320,N
-0.47808,10.179451,9.442563,9.260273,12.444101,-88923508,N
-0.484643,9.587955,8.834337,8.580544,11.810568,-90358353,N
-0.597659,9.699411,9.096948,8.756053,11.970692,-90210057,N
-0.389379,8.883917,8.083946,7.926964,10.829293,-88874185,P
-0.608227,12.158294,11.609471,11.052967,14.673008,-88432380,N
-0.554405,11.17263,10.472035,10.061474,13.460451,-87862732,N
-0.545264,10.115166,9.664723,9.105868,12.663007,-88430709,N
-0.543044,10.716482,10.150972,9.690109,13.021869,-90213733,N
-0.620418,12.633227,12.156168,11.536828,15.308242,-87776595,N
-0.530032,11.305545,10.647993,10.30665,13.656537,-88884873,N
-0.509424,9.478457,8.844769,8.557951,11.647229,-87730705,N
-0.518684,10.163272,9.590966,9.077837,12.48245,-89299772,N
-0.583239,10.313741,9.655026,9.212139,12.653185,-88556736,N
-0.504233,10.076852,9.461955,8.957897,12.336215,-89362724,N
-0.708958,10.296981,9.525151,8.998508,12.354958,-90677581,N
-0.492576,11.521885,11.06216,10.565273,14.06079,-88451932,N
-0.601831,11.406131,10.760792,10.198245,13.741484,-88845335,N
-0.546654,11.442578,10.871744,10.466384,13.851788,-88961299,N
-0.467669,10.48243,9.809067,9.577411,12.6778,-89921179,N
-0.573327,12.087492,11.431954,11.098167,14.406743,-89908267,N
-0.513905,10.349006,9.605822,9.441531,12.56887,-88919347,N
-0.425674,9.237177,8.683724,8.276649,11.573522,-89342303,N
-0.56814,9.516206,8.849371,8.599326,11.829086,-89913534,N
-0.42093,9.312716,8.523374,8.426393,11.442267,-88709606,P
-0.403415,9.022081,8.474077,8.051978,11.37341,-89799737,N
-0.3798,9.501965,8.946114,8.556606,11.816469,-90741607,N
-0.364184,9.566895,8.873048,8.606668,11.944026,-90178196,P
-0.399631,10.042728,9.336268,9.137877,12.263199,-89478134,N
-0.477798,10.21859,9.616405,9.134431,12.517143,-90198119,N
-0.537033,9.263028,8.577159,8.271804,11.522083,-88616794,N
-0.535706,10.381087,9.799903,9.338734,12.74127,-89319793,N
-0.542476,11.875198,11.296037,10.816372,14.329823,-89759057,N
-0.381942,9.651494,8.895356,8.780787,11.95854,-89368348,P
-0.401963,9.366147,8.853237,8.412499,11.781356,-88592941,N
-0.392599,9.536907,8.904223,8.611412,11.651548,-90885595,N
-0.264711,8.070594,7.160846,7.037028,10.013597,-88573214,P
-0.413322,8.731821,7.814803,7.82764,10.630988,-89131179,P
-0.221854,8.357494,7.757479,7.410952,10.764371,-89282204,N
-0.526908,10.175116,9.38949,9.147614,12.373166,-89821295,P
-0.459597,9.462421,8.768108,8.552367,11.690368,-88085192,N
-0.506352,11.687643,11.119097,10.651525,14.132577,-90565507,N
-0.600163,12.119796,11.385081,11.012957,14.361536,-89931431,N
-0.477467,9.970351,9.14024,9.064505,12.113848,-88540789,P
-0.404941,11.757697,11.25475,10.738568,14.180207,-89658017,N
-0.314123,8.717027,8.075894,7.781556,10.882791,-90609148,N
-0.391562,8.411833,7.732808,7.433075,10.584031,-90478283,N
-0.446999,9.742967,9.081597,8.836083,11.980363,-88809255,N
-0.4394,8.565031,8.029107,7.601402,10.864465,-89794915,N
-0.555769,10.47847,9.904787,9.479451,12.8145,-89665903,N
-0.488482,11.429805,10.864981,10.459927,13.899784,-89513191,N
-0.479099,9.519955,8.705662,8.564649,11.639567,-89256074,P
-0.539554,11.125305,10.47695,10.14506,13.402708,-87738421,N
-0.529832,9.201804,8.53778,8.256867,11.524735,-87840390,N
-0.548833,9.661671,9.03563,8.633019,11.931629,-90614728,N
-0.371572,9.328568,8.482188,8.417594,11.535068,-89417134,N
-0.330866,9.495895,8.644178,8.643121,11.64211,-88423477,N
-0.400603,9.513551,8.781248,8.566174,11.723802,-88178300,P
-0.564711,10.733021,10.067772,9.722565,13.137656,-89911315,N
-0.585678,12.286394,11.730421,11.246352,14.768484,-87982396,N
-0.464584,10.639167,9.942468,9.716736,12.816468,-88929541,P
-0.518757,12.08132,11.496877,11.029958,14.50403,-89160603,N
-0.403936,10.03745,9.497397,9.083302,12.464827,-89212257,N
-0.489904,9.880731,9.275191,8.963416,12.161645,-84935843,N
-0.543953,12.229975,11.710997,11.218084,14.642229,-85064170,N
-0.506486,10.709115,10.154985,9.74736,13.156289,-85898204,N
-0.36202,8.871786,8.353733,7.891705,11.164304,-87307734,N
-0.604365,9.297527,8.671287,8.406038,11.470686,-85322568,N
-0.473214,10.144707,9.687009,9.158942,12.58677,-86468727,N
-0.505101,9.078864,8.511175,8.191463,11.324207,-86228533,N
-0.468393,9.539356,8.988071,8.600799,11.831968,-86564568,N
-0.459884,10.273118,9.743025,9.32919,12.570094,-86346564,N
-0.679131,11.026695,10.383287,9.984883,13.274341,-85716444,N
-0.417527,9.794398,9.196039,8.923058,11.948545,-87114852,N
-0.47156,10.015655,9.420277,9.015906,12.299349,-86475786,N
-0.334767,8.824384,7.926964,7.993958,10.824348,-86456196,N
-0.524109,9.87699,9.164192,8.949625,11.95058,-87075782,N
-0.565775,10.057453,9.385805,9.116469,12.324695,-84977076,N
-0.486288,9.691717,9.019543,8.730367,11.873086,-85502051,N
-0.494478,10.037712,9.467537,9.15377,12.333485,-84999715,N
-0.579026,11.45039,10.745529,10.348878,13.668853,-85398211,N
-0.497356,10.063691,9.310729,9.102532,12.376372,-86881299,N
-0.661273,11.460726,10.849279,10.477992,13.807274,-85858939,N
-0.588273,9.869258,9.131622,8.882531,12.053318,-85176249,N
-0.525907,10.671046,10.020693,9.664913,12.945211,-85903094,N
-0.461918,9.510445,8.884472,8.579417,11.726503,-87244396,N
-0.516575,9.46568,8.656259,8.49208,11.634311,-85055745,N
-0.459725,9.534017,8.99094,8.660947,11.774312,-86261468,N
-0.455606,10.083932,9.419304,9.172742,12.346282,-87580462,N
-0.613949,10.952752,10.273291,9.919115,13.203945,-85654440,N
-0.444418,9.998207,9.319105,9.161675,12.117312,-86965961,N
-0.44921,10.921613,10.552239,9.963029,13.558276,-86052183,N
-0.487262,10.293027,9.816731,9.346094,12.71989,-85771030,N
-0.473426,9.831669,9.173365,8.954674,12.010179,-86115724,P
-0.518845,10.762975,10.320486,9.847076,13.223469,-86509229,N
-0.562496,10.524064,9.85692,9.577827,12.740822,-85396942,N
-0.50989,10.998661,10.434116,10.041857,13.407957,-86116261,N
-0.451312,10.127711,9.589256,9.168997,12.391602,-85493672,N
-0.469721,10.146434,9.449593,9.250714,12.337158,-86042927,N
-0.644494,9.77968,9.096612,8.748305,12.096124,-87120484,N
-0.560623,9.689428,9.008714,8.807771,11.832767,-85009125,N
-0.500379,9.979754,9.286653,8.95648,12.122881,-85437427,N
-0.45686,9.64924,8.913012,8.703341,11.795085,-85628193,N
-0.558981,10.873717,10.330257,9.868275,13.272239,-86096135,N
-0.507217,10.349999,9.646335,9.335739,12.46061,-87419017,N
-0.604078,10.635519,10.057367,9.702228,12.920947,-85860558,N
-0.856334,9.683215,8.843326,8.766082,11.877923,-85426159,N
-0.547749,12.78986,12.122468,11.68206,15.21164,-87378699,N
-0.632381,11.242376,10.608119,10.230342,13.580714,-86744997,N
-0.551888,10.310119,9.599947,9.446203,12.497469,-86485156,N
-0.455084,11.491457,10.866356,10.531029,13.813293,-85720614,N
-0.557539,13.215544,12.610257,12.034922,15.586165,-86137996,N
-0.507469,10.213176,9.634758,9.286282,12.478136,-86262585,N
-0.26493,8.926916,8.204945,8.016648,10.987866,-86801821,N
-0.644881,10.213176,9.640498,9.169831,12.420216,-86048286,N
-0.749506,11.26531,10.488158,9.858752,13.341727,-86523274,N
-0.539075,10.149331,9.618535,9.171288,12.418645,-86892842,N
-0.586917,10.461903,9.850614,9.514289,12.807458,-86447292,N
-0.554521,9.213735,8.602637,8.260493,11.505961,-87402165,N
-0.601883,10.096048,9.450616,9.167328,12.305859,-85417334,N
-0.396611,8.188133,7.402452,7.260523,10.373772,-84967871,N
-0.438187,9.492809,8.708474,8.610501,11.506143,-86495327,N
-0.578117,9.312355,8.601534,8.454466,11.422859,-86838764,N
-0.466923,9.364605,8.81195,8.481566,11.523351,-87207296,N
-0.361122,9.516795,8.672828,8.628198,11.648749,-86643691,P
-0.33793,9.184715,8.457868,8.339979,11.385024,-87233292,N
-0.556327,11.310307,10.785725,10.304844,13.828944,-87070626,N
-0.477604,9.81493,9.179366,8.86305,12.116646,-87861290,P
-0.37282,9.122711,8.489616,8.223091,11.338608,-86694563,N
-0.605625,9.977063,9.346007,8.910586,12.149687,-86843561,N
-0.523673,9.948318,9.33759,9.023408,12.125145,-85005507,N
-0.483001,9.716375,8.966484,8.785692,11.849541,-85260258,N
-0.57993,9.504054,8.852522,8.483636,11.678406,-85468939,N
-0.532732,12.076323,11.463777,11.062081,14.385993,-86287560,N
-0.626068,9.525662,8.615408,8.604105,11.612617,-85744206,N
-0.471751,10.221505,9.589256,9.266532,12.529087,-85791160,N
-0.338017,9.518413,8.793309,8.552946,11.702959,-87010857,P
-0.495004,9.612132,8.797851,8.696677,11.728722,-86647558,N
-0.67483,9.780698,9.234447,8.859079,12.036079,-85000493,N
-0.516631,9.63299,9.020269,8.778788,11.798383,-87414121,N
-0.404075,8.523772,7.690743,7.624619,10.523177,-85027328,N
-0.659836,11.448536,10.72672,10.09926,13.645046,-86893666,N
-0.380415,9.376448,8.816408,8.449557,11.747832,-86051606,N
-0.526175,8.456381,7.807917,7.471363,10.608934,-84922882,N
-0.564422,11.734604,11.086992,10.650081,14.041061,-87583527,P
-0.447125,9.483112,8.827028,8.63888,11.627387,-87462188,N
-0.592663,11.340451,10.691945,10.265767,13.527455,-87390270,N
-0.585177,10.157936,9.537339,9.151651,12.414281,-85790382,N
-0.402976,8.735525,8.143227,7.761319,10.989386,-87355756,N
-0.523682,10.239031,9.725437,9.330166,12.650387,-87271484,P
-0.482616,9.620063,8.779557,8.740657,11.692602,-86105592,N
-0.652495,10.89431,10.264931,9.856029,13.112899,-85006383,N
-0.520013,9.773891,9.217912,8.867568,12.115792,-85220403,N
-0.4402,9.732581,9.163249,8.832004,11.999522,-86864802,N
-0.348412,9.807252,9.283963,8.936561,12.089977,-85503942,N
-0.395104,8.848078,8.327726,7.920447,10.942721,-94466243,N
-0.346096,8.347116,7.855932,7.440147,10.410998,-94702444,N
-0.465953,9.258654,8.626227,8.296796,11.293326,-91373077,N
-0.513557,9.32759,8.694,8.426174,11.350959,-92868827,N
-0.353361,8.731982,8.135347,7.807103,10.873944,-94905244,N
-0.442356,9.714262,9.16178,8.78309,11.998242,-92066456,N
