@relation fri_c4_1000_10

@attribute oz1 numeric
@attribute oz2 numeric
@attribute oz3 numeric
@attribute oz4 numeric
@attribute oz5 numeric
@attribute oz6 numeric
@attribute oz7 numeric
@attribute oz8 numeric
@attribute oz9 numeric
@attribute oz10 numeric
@attribute binaryClass {P,N}

@data
0.985479,0.398332,-0.321794,-0.689749,-0.276614,0.095743,-0.180728,-0.616326,1.452218,1.447267,P
0.792171,0.574971,0.924794,0.525284,1.228037,0.550704,1.322936,-0.293155,-1.317142,0.371978,P
-0.442765,-0.907959,-0.477334,1.33132,-0.703239,0.659101,0.458123,-0.719076,-0.779425,0.314117,N
0.58189,1.15635,0.961339,0.386766,1.187273,-1.453138,-1.669298,-1.095799,0.161804,1.090185,P
-0.220528,0.038045,0.672958,1.094673,0.099186,0.088344,0.86187,-0.898061,1.674544,0.494649,N
0.765252,0.583413,-0.056566,-0.587818,0.199462,-0.858221,-1.509137,1.228673,1.122175,-0.193875,P
-1.132791,-1.310381,-0.674196,0.85686,-0.9051,0.22164,1.281427,-0.499012,1.639316,-0.9946,N
-0.792773,-0.923771,-0.849512,0.431385,-0.539402,-0.455553,-1.158718,0.284072,1.336591,0.20053,N
-0.557006,-0.002392,-0.536211,-0.273516,-0.603381,0.121823,1.388582,-0.053021,0.982977,-1.572644,N
-1.049314,-0.895986,-0.061663,0.611531,-0.347269,-0.386884,0.735743,-1.040546,0.839667,-1.610635,N
-0.281925,-0.434302,0.252593,1.162041,-0.428301,-0.800065,-1.099432,-1.647088,-0.832341,1.358876,N
-0.696307,-0.553295,-0.522958,-0.633804,-0.685952,0.725393,1.06021,-0.703658,-0.414055,1.023457,N
-1.330254,-1.26455,-0.52858,-0.211763,-0.278642,-0.692176,-1.187255,-0.4774,1.271925,0.417044,N
-1.978105,-1.369998,-0.814336,-1.070272,-0.83074,1.223932,0.491986,0.538685,-1.102573,1.217763,P
1.185264,1.075319,2.625073,1.682699,3.112267,-0.058657,-0.638042,0.630881,0.930721,-0.514191,N
0.835967,0.701643,0.942357,0.031381,0.972462,0.591426,0.227159,1.423025,-1.113598,0.417095,P
0.178051,-0.057318,1.116489,1.523029,1.047587,-0.61015,-0.768304,-0.070538,-0.644694,-0.192479,N
0.379046,0.385463,1.288752,0.875084,0.902366,-0.331064,1.086407,0.774773,0.89478,-1.402813,P
-0.609546,-1.016538,-1.209403,-1.44858,-1.339434,-1.387832,-0.805424,1.428649,-0.349577,-0.98128,P
1.522226,1.423044,1.831051,0.828611,2.484922,-0.467449,0.266575,-1.583104,1.214903,0.556448,N
1.680801,1.276633,0.833137,0.741467,1.33503,0.353364,0.628218,-0.372235,-1.068929,-0.663171,N
-1.180095,-1.046838,-0.029275,0.993268,-0.566317,2.578891,1.477952,1.487007,-0.724509,1.138506,N
0.872964,0.86472,0.757813,0.383617,1.117379,-0.638867,-0.625889,-0.192645,-0.768899,-0.727721,P
1.256516,0.652229,2.282578,1.306255,2.497173,1.909561,1.404517,1.418062,-1.419709,0.117342,P
-1.051252,-0.338575,-0.529356,-0.733824,-0.52047,1.216771,0.659732,-0.703382,0.903552,1.128214,N
0.441787,1.520148,-0.848518,-1.213435,-0.432078,0.926299,0.222427,1.662923,0.478833,0.498046,P
0.481904,0.783632,-0.743304,-1.217297,-0.57535,-0.493194,-1.256414,1.280018,0.026956,-0.771952,P
-1.328544,-1.675337,-1.326859,-0.978854,-0.494226,-1.112136,-0.695622,-1.280997,-1.144093,-1.113457,P
0.905495,1.086648,0.209652,-1.317672,0.265977,-0.825949,-0.415831,-1.116775,-0.810537,-0.21798,P
-0.023398,0.04355,-0.152341,-0.095392,-0.598324,-1.712184,-1.33755,0.193309,-0.528305,-0.896024,N
1.317092,1.398598,0.577272,-0.266475,1.008199,-0.021628,-0.691954,1.521291,-0.508906,1.688312,N
1.353125,1.557266,-0.737865,-1.361455,-0.353365,0.012977,0.848598,0.936506,0.629787,-1.599688,N
-1.652026,-1.609343,-1.298318,1.235984,-0.655891,-0.131901,0.890974,-0.007749,-0.754718,-1.660082,N
-2.02036,-1.412216,-1.204068,1.675094,-0.823676,0.657238,1.075431,-1.17032,-0.05025,0.270253,N
1.343491,0.914435,-0.80678,-1.378847,-0.986458,-0.044701,-0.006829,0.343745,1.175569,-0.834112,P
-0.516426,-0.412374,-0.633792,-0.723687,-0.798811,0.558962,0.127094,-0.757338,-1.274701,1.641414,N
-0.222495,-0.979397,-0.395702,1.217792,-0.406325,1.159453,1.731153,-1.279248,-0.641586,1.017038,N
-0.804155,-0.541875,-0.176689,0.50282,-0.15621,1.178014,0.667661,0.080943,-1.429876,0.524874,N
