@relation creditcard-weka.filters.unsupervised.instance.Resample-S1-Z5.0

@attribute Time numeric
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute Amount numeric
@attribute Class {0,1}

@data
160571,1.938962,0.310074,-1.460895,1.478061,0.140742,-1.910373,0.883682,-0.586415,-0.240304,0.347214,0.109825,0.558113,-0.120113,0.847161,0.150444,-0.732832,-0.06825,-0.812756,-0.800084,-0.248117,0.206033,0.649966,0.072883,0.877215,0.334206,-0.539893,-0.03263,-0.04917,36,0
10305,-0.409818,0.388406,1.944859,-0.259218,0.385943,-0.376116,0.254716,-0.238085,0.810492,-0.47918,2.206302,-1.757988,2.410426,1.366467,-0.062066,0.172702,0.117475,0.623117,1.068798,0.283147,-0.15781,-0.135506,-0.048704,0.021623,-0.600671,0.871838,-0.144391,-0.107169,13.73,0
138850,-0.048818,-4.348786,-3.687662,0.051118,-1.165697,-1.290066,1.893752,-0.81724,-1.260645,0.597437,0.860036,-0.610779,-1.326012,1.175146,-0.955533,0.442483,0.449984,-0.896987,0.632653,2.266618,1.240338,0.868233,-1.261329,0.20604,0.241194,0.152549,-0.332209,0.101829,1200,0
14175,-0.677336,1.055631,2.080324,1.902283,0.51023,0.442635,0.622836,0.113902,0.081174,-0.277379,1.348935,-1.714934,2.067323,1.276386,-2.555919,0.514491,-0.026924,0.283937,-0.536811,-0.016206,-0.265354,-0.563059,0.002506,-0.090096,-0.218451,-0.344202,0.070487,0.125069,45.48,0
160474,0.03563,0.906604,-0.611477,-0.767546,1.655406,0.769441,0.764074,0.305509,-0.095892,-0.979482,-0.233183,0.239621,0.381073,-1.025589,0.503087,-0.479858,1.073519,-1.518203,-1.198546,-0.039748,-0.273291,-0.514839,0.145211,-0.655643,-0.586476,0.219765,0.27378,0.071852,4.49,0
170564,1.885457,-0.811351,0.409598,1.365671,-0.628306,2.056556,-1.668524,0.72318,2.238312,-0.018181,-1.103175,1.06598,-0.120527,-1.108151,-2.125494,0.24605,-0.627755,0.973013,0.472463,-0.237469,0.094553,0.812749,0.03346,-0.336633,-0.019364,-0.457021,0.128755,-0.033464,0,0
130556,2.042447,-0.150831,-1.189537,0.230773,0.017252,-0.720515,0.033902,-0.133524,0.393838,0.260326,0.570294,0.705557,-0.559321,0.571051,-0.571905,0.212251,-0.621041,-0.197145,0.560278,-0.242096,-0.265722,-0.693907,0.295848,-0.352295,-0.305775,0.200339,-0.078762,-0.074721,1.29,0
122873,1.96828,0.062576,-1.814925,0.540808,0.195753,-1.418036,0.354797,-0.412863,0.561748,-0.502069,-0.442841,0.134672,0.252336,-0.769776,0.890784,0.241934,0.331878,0.5312,-0.394906,-0.082631,0.219646,0.705195,-0.086736,-0.1654,0.261517,-0.100546,-0.010845,-0.023164,54.99,0
130788,-2.387359,-1.64813,0.603634,0.533855,-0.839846,1.210425,3.077449,0.059692,-0.314776,-1.589093,-0.43692,0.235011,-1.238232,0.062825,-2.811071,-0.242048,-0.381996,0.138312,-0.047017,1.44448,0.147607,-0.829919,1.328342,-0.614256,1.227911,-0.789859,-0.228461,0.097885,729,0
34822,0.896849,-0.21773,0.346576,1.396339,-0.552115,-0.578303,0.165913,-0.052108,0.123812,-0.008983,-0.105371,-0.262931,-1.199343,0.643637,1.312024,-0.164627,-0.003249,-0.451581,-0.9932,0.024102,0.190483,0.2576,-0.148583,0.378622,0.465616,-0.281902,0.001071,0.043672,144,0
47431,1.046392,-0.26429,1.116136,1.249049,-0.691021,0.784006,-0.798709,0.46443,0.76472,0.005419,0.620971,0.493679,-1.197283,0.083259,-0.153289,0.177266,-0.285329,0.232026,-0.209493,-0.181831,-0.007092,0.078296,-0.028767,-0.343323,0.301231,-0.358367,0.071813,0.022326,29.19,0
120755,0.018903,0.80616,0.176754,-0.78728,0.658181,-0.52582,0.890873,-0.015999,-0.289323,-0.251039,0.535673,0.759575,0.020017,0.286472,-1.037031,0.138416,-0.724749,-0.240197,0.257371,-0.022797,-0.224698,-0.492156,0.020829,-0.40122,-0.489587,0.146206,0.246694,0.083327,2.58,0
161154,1.986713,0.163058,-1.71868,0.558882,0.193967,-1.497061,0.383617,-0.456986,0.451534,-0.514958,-0.189089,0.541347,0.891006,-0.896873,0.804086,0.162964,0.350091,0.395042,-0.453596,-0.075381,0.228538,0.796686,-0.062212,0.008822,0.26877,-0.11089,-0.003435,-0.022751,40,0
140883,-3.052603,2.535177,-3.229247,1.131027,-1.461526,0.236455,-0.187159,1.290498,-0.777954,-0.611111,-1.428891,0.358334,1.376774,0.259148,2.123531,-0.002453,1.826591,1.305459,2.58752,-0.94115,0.430293,0.902037,-0.605191,0.079797,-0.411429,0.165005,-1.383794,-0.261464,233.53,0
72413,-1.071399,-0.543354,2.237913,-0.882547,-0.543437,0.310925,0.43686,0.234847,0.720823,-0.720572,1.118378,0.87188,-0.633794,-0.63967,-1.373591,-0.085933,-0.149942,-0.523421,-0.457949,0.465113,-0.0676,-0.123005,0.34021,0.247955,-0.107641,0.76994,-0.021609,-0.152778,163.9,0
161386,2.329776,-0.470258,-2.690317,-0.986631,0.42317,-1.563817,0.490796,-0.672034,-0.979299,0.946141,-1.364316,-1.005965,-0.184503,0.439508,-0.470137,0.266151,0.316072,-1.516875,1.007975,-0.049681,0.435065,1.326656,-0.319346,-0.555771,0.847468,0.340709,-0.099075,-0.098979,20,0
51758,-0.693391,-0.353188,2.905021,-2.708684,-0.443377,-0.57856,0.66728,-1.335085,-1.33321,2.313302,-0.000799,-0.987881,1.643006,-2.140155,0.315876,-0.521906,-0.471107,0.05448,-0.925876,0.104283,-0.270228,0.513884,-0.438236,0.401684,0.301162,-0.36121,-1.005054,-0.987377,15.5,0
148677,2.057013,-0.315957,-2.789351,-0.775407,2.497459,3.164336,-0.396948,0.715272,0.448163,0.032064,0.06213,0.285047,-0.143648,0.695137,1.166145,-0.285832,-0.586832,-0.179588,-0.356351,-0.166351,0.243465,0.744133,0.038125,0.73751,0.303059,-0.087826,-0.001087,-0.065006,3.5,0
61692,-0.23586,0.630514,1.169752,1.886765,-0.24692,0.227793,0.676461,0.037698,-1.044989,0.377044,0.924987,0.027718,-0.360355,0.69269,1.383593,-0.506919,0.033229,1.106702,2.348369,0.461322,0.299016,0.719357,0.071615,-0.002188,-0.36561,-0.017209,0.167707,0.167289,120.4,0
158780,-0.533242,1.275041,0.486155,0.840178,-0.397913,-0.313322,-0.334474,0.560146,0.554047,-0.655675,-0.979879,-0.138789,-0.091154,-1.282775,0.604999,0.850498,0.418349,0.974263,-0.663829,-0.145979,0.127351,0.401905,0.129658,-0.242096,-0.932133,-0.805165,0.088761,0.161253,4.5,0
58864,-1.256073,-4.210627,-1.4343,0.731894,-1.463582,0.002065,1.71102,-0.419311,-0.201738,-0.655384,0.947383,0.897363,0.599481,0.67655,0.535308,0.771159,-0.738653,0.29517,0.289504,2.677494,0.581967,-1.356448,-1.158472,-0.239959,-0.245985,0.730213,-0.340893,0.218435,1328.99,0
135652,-1.307183,-1.252015,3.197101,0.668048,-0.755765,1.641054,-1.047931,0.60244,0.157783,0.481873,-0.405837,0.376884,-0.275248,-1.383914,-1.910681,-2.061355,0.293652,2.418164,0.469491,0.294533,-0.162352,0.290567,0.019614,0.733051,0.500865,-0.237219,0.220726,-0.043333,132,0
80976,-1.428828,-0.645531,1.693564,-2.67432,-0.713522,1.453976,-1.245131,1.223627,-2.480639,0.588527,1.648229,-0.433961,-0.449114,0.133819,0.719217,-0.909342,1.326164,-0.894125,-2.240056,-0.284554,0.194047,0.765781,-0.020991,-1.066534,0.082628,-0.057326,0.239949,-0.004389,51.4,0
80159,-0.324945,1.159499,1.552299,0.938313,0.010531,-0.698535,0.679526,-0.31073,-0.39584,0.23671,-0.032108,-0.442848,-0.090482,-0.47545,1.895887,-0.353115,0.530301,0.080744,1.585294,0.364757,-0.272369,-0.515294,-0.053281,0.3457,-0.520617,0.27644,0.071228,-0.020424,3.59,0
42454,1.000766,-0.144316,1.049775,1.127003,-0.698709,0.148,-0.463715,0.132442,0.102178,0.101895,1.098407,1.280625,1.105668,-0.046354,0.588877,0.917151,-1.116773,0.826251,-0.306078,0.128334,0.19016,0.421709,-0.142989,0.028645,0.359563,-0.36785,0.049632,0.043139,86.95,0
155308,1.916145,-0.388591,-3.092898,-0.62533,2.490644,3.232281,-0.46956,0.82029,0.875445,-0.839471,0.269744,0.292838,-0.36208,-1.224897,0.300646,-0.085929,1.000138,-0.093422,-0.015442,-0.015811,-0.220614,-0.597816,0.185037,0.586704,-0.046656,-0.072651,0.003213,-0.019698,57.1,0
161327,-0.291989,1.039411,-0.35088,-1.20639,1.341197,0.247626,1.055263,-0.12378,0.214801,0.564777,0.007935,0.607937,0.583962,-0.214826,-0.969425,0.301321,-1.225366,0.017732,0.564958,0.392056,-0.394237,-0.69337,-0.052329,-0.352987,-0.260565,0.133048,0.287633,-0.007687,9.83,0
54321,1.167368,0.639788,0.781388,2.477378,-0.159884,-0.512793,0.185864,-0.14364,-0.848292,0.645072,-0.358486,0.342562,0.779066,0.143271,0.481113,0.741967,-0.690239,-0.559485,-0.929855,-0.085986,-0.235017,-0.741848,0.128551,0.359739,0.269644,-0.269721,-0.003785,0.031996,12.64,0
160031,-0.692029,1.17438,-0.572134,-0.756752,0.66604,0.016189,0.375905,0.41116,-0.161437,-0.024461,-0.677716,-0.033703,-0.70463,0.663305,-0.588995,0.434977,-0.747465,0.38905,1.257862,-0.115692,-0.229315,-0.836657,-0.091474,-1.414298,-0.215252,0.291499,-0.30697,0.012661,1.79,0
78788,-0.634166,1.143159,0.90021,0.833111,-0.297069,-0.451344,0.428019,0.434992,-0.990741,-0.283948,0.892492,0.30573,-0.752029,1.01119,0.35592,0.035345,-0.230592,0.751422,0.713835,-0.077637,0.262995,0.548013,-0.034586,0.321103,-0.275015,-0.348571,0.027758,0.092698,42.81,0
33462,1.331208,0.135591,-0.023844,0.499484,0.24327,0.12063,0.035891,-0.119163,0.365775,-0.229295,-1.696008,0.694545,1.490352,-0.408576,-0.24906,0.065447,-0.550067,-0.414363,0.737354,0.008081,-0.309251,-0.638378,-0.175389,-0.937118,0.684283,0.351252,-0.015848,0.001564,7.03,0
65789,-2.081061,-1.14784,2.407456,-0.707691,1.66813,-0.430961,-0.719579,0.482365,0.518547,-1.240407,-1.587359,0.11261,0.062819,-0.586781,-0.606872,0.612703,-0.770072,-0.393741,-1.575345,0.238791,0.067576,-0.227143,-0.021801,-0.76092,0.518037,0.155621,-0.04552,0.079661,27.99,0
130928,2.324834,-1.482832,-1.11382,-1.890737,-0.83667,0.278559,-1.378354,0.030844,-1.220628,1.713726,-0.480207,-0.432531,0.752521,-0.453889,-0.641323,0.089353,-0.25899,0.844161,0.515177,-0.382319,-0.175671,0.017605,0.083477,-1.461451,-0.13989,-0.105547,0.025419,-0.068949,14.5,0
71829,0.151335,2.08973,-2.245809,1.58573,0.653828,-1.409735,0.301244,-0.529843,-0.788447,-1.196782,2.351185,0.539648,0.292155,-3.090585,0.272942,1.143975,2.774133,1.998952,-0.147436,-0.132759,0.7144,-0.285222,0.231443,-0.016933,-0.429368,-0.411296,0.176773,-0.059152,14.99,0
105264,-0.260873,0.654717,1.673203,0.114331,-0.261258,0.092485,0.042853,-0.031361,1.217099,-0.600717,1.81194,-1.325577,2.74635,1.105028,-0.991748,-0.073261,0.307484,0.926605,0.802549,0.045452,0.253444,1.171089,-0.170239,0.135896,-0.73386,0.768824,0.022074,0.175603,24.54,0
148198,-1.667363,0.48721,-2.049516,-1.283485,2.715071,3.232823,-0.245904,1.246431,-0.134091,-0.057824,-0.377218,0.231845,-0.156819,0.671584,0.27635,-0.217115,-0.157951,-0.747184,0.440896,-0.722962,-0.17745,-0.331772,0.676985,0.712939,-1.148425,0.063337,-0.680991,-0.20752,4.49,0
33644,1.167865,-0.268365,0.99691,0.706188,-0.716106,0.432799,-0.745141,0.271771,1.042102,-0.268912,-1.047772,0.077857,-0.42289,-0.301309,0.546419,0.040669,-0.046085,-0.456657,-0.20843,-0.145675,-0.101407,-0.091745,0.003034,-0.404806,0.228777,0.379151,0.028825,0.018039,11.5,0
121519,2.036382,-0.477657,-1.219139,-0.39333,-0.325108,-1.089611,0.036977,-0.363482,1.151787,-0.342488,-0.973369,0.888727,0.712644,-0.159185,-0.443705,-0.595935,-0.041868,-0.674153,0.568987,-0.08978,0.065222,0.48436,0.017664,0.020234,0.060489,1.002667,-0.088502,-0.06948,35,0
134225,-0.449842,1.100939,1.062157,1.237791,-0.196848,0.005854,0.216372,0.474716,-0.031603,-0.708768,-1.470074,0.670223,0.205732,-0.025488,-1.056525,-0.848295,0.480355,-0.678196,1.142752,-0.171815,-0.359323,-0.853321,0.198578,-0.073741,-0.794004,-1.004276,0.146247,0.151676,10,0
33854,1.32436,-0.306525,-0.448122,-0.620686,-0.434857,-0.849118,-0.268238,-0.071747,-1.266389,0.445895,1.96491,-0.472409,-1.028619,-0.449062,0.163937,0.937261,1.289381,-1.014619,0.321719,0.017835,0.271134,0.675721,-0.155237,0.179901,0.649415,-0.037159,-0.008371,0.010708,19.95,0
135627,-2.606416,-1.987042,0.578189,2.921959,5.123092,4.13079,-0.047846,0.126553,-0.342682,2.156409,-0.583459,-0.740333,-0.369073,-1.147873,-0.998548,-0.268982,-0.690926,-0.520108,-0.377713,-0.609658,-0.331861,0.583382,-0.480124,0.799107,0.136751,0.195657,-0.685804,-0.303699,124.24,0
28949,-0.665742,0.692635,1.691222,-0.398161,0.460874,0.467149,0.326678,0.404375,-0.489691,-0.452302,0.362948,-0.762652,-2.101772,0.740864,0.769854,0.486348,-0.520533,0.250696,0.427788,-0.122314,-0.25559,-0.934346,-0.185121,-0.940248,-0.020079,0.140632,0.010806,0.043775,0.86,0
118820,0.230713,-0.698271,0.942302,-2.747797,-1.060577,0.019155,0.014922,-0.275142,-1.995122,1.302612,0.694201,-0.31266,1.090839,-0.756282,-0.45004,0.170164,-0.415021,0.539007,-0.196668,-0.274527,-0.263083,-0.261171,0.186812,-0.456913,-0.898322,-0.587199,-0.144409,-0.200676,107,0
134067,-0.591907,1.1446,-0.455271,-0.759349,0.754937,-0.552406,1.011538,-0.403634,0.64653,0.146893,-0.964202,0.304188,0.252181,-0.141206,-0.22543,-0.449023,-0.570545,-0.626831,-0.052505,-0.274623,-0.092964,-0.248138,0.166035,0.568222,-0.99943,-0.913656,-1.12491,-0.348028,11.84,0
84493,1.284672,-0.579212,0.399492,-1.095431,-0.766163,0.119307,-0.839786,0.30532,1.952648,-0.84896,-0.134382,-0.047619,-1.974517,0.386407,0.882379,0.190808,-0.702814,1.316014,1.299532,-0.208384,-0.061033,-0.05646,-0.167829,-0.870054,0.556463,-0.624736,0.074876,0.008864,1,0
137808,-2.268329,1.957039,0.726758,1.021103,-1.132891,0.260208,-0.585251,1.66456,-0.164313,-0.364026,-0.117426,0.747786,-1.458056,0.937281,-1.412248,-0.401706,0.764914,0.021958,1.442875,-0.031783,-0.460795,-1.315446,0.029955,-0.093593,0.46936,-0.781814,0.210227,0.031836,25.57,0
56,-0.847998,1.043459,1.267369,1.135529,0.021362,0.336914,0.39848,0.317399,-0.028658,0.534033,0.81128,-0.071003,-1.969052,0.450006,-0.263173,-0.968361,0.459254,0.003771,1.000716,0.128622,-0.024046,0.215006,-0.131982,-0.007416,-0.136578,-0.242961,0.382931,0.276417,20.22,0
120906,2.137451,-0.037171,-1.48819,0.166515,0.410503,-0.606799,0.197196,-0.298166,0.533078,0.059718,-1.580962,0.375792,0.772903,0.108013,0.0581,0.173119,-0.696084,-0.595322,0.534593,-0.158604,-0.352039,-0.846934,0.206107,-0.989284,-0.141537,0.258714,-0.068499,-0.069487,0.99,0
153528,-0.792486,0.93705,-1.060966,-0.384325,1.104803,-0.908429,1.260353,-0.529851,0.797584,0.294206,-1.006027,-0.672786,-0.086855,-1.297022,0.940299,0.107011,0.063079,0.789321,0.019165,0.046512,0.026744,0.90171,-0.059574,-0.844434,-0.111413,-0.112547,0.268699,0.114741,50.02,0
144717,-2.66493,-2.433237,-0.692384,0.804245,3.033815,-2.253179,-0.801743,0.445723,-0.374093,-0.618682,-1.281834,0.516412,0.704278,0.724399,-0.132957,0.354396,-0.809463,0.17733,-1.51345,0.68347,0.741818,0.812812,-0.089298,0.639834,-0.201534,-0.707913,0.051845,-0.478816,34.9,0
63303,-1.624799,0.513276,3.03152,0.920432,0.663129,0.756371,0.409331,0.314752,-0.334877,0.001238,0.717384,1.032174,0.225527,-0.912771,-2.515593,0.659355,-0.916132,-0.536738,-2.186409,-0.066364,-0.159119,-0.102629,-0.063639,-0.007716,0.467921,-0.339045,0.000049,-0.08389,17.35,0
44468,0.47311,0.82738,1.144873,3.134888,0.006225,0.759544,-0.443951,-0.691295,-0.490194,0.766941,-1.769843,-0.531954,-0.501447,0.062417,0.035088,-0.25464,0.220296,0.045237,1.219534,-0.109957,0.646743,-0.395957,-0.388919,-0.43565,0.739822,0.406503,0.216745,0.233589,0.76,0
149236,2.030183,-0.202819,-1.368538,0.419845,0.23953,-0.428389,0.112051,-0.251009,0.662011,-0.018681,-1.001631,0.8978,0.990233,-0.168296,-0.680822,-0.568432,-0.110435,-0.693264,0.104365,-0.104064,0.141348,0.704605,-0.00093,0.723379,0.254896,0.696996,-0.066682,-0.061072,23,0
61747,-1.788342,-0.937364,2.551218,0.536083,1.808247,0.481954,-0.077093,0.008011,0.785663,-0.335723,-0.574799,1.149711,0.434093,-1.3539,-3.083619,-0.376379,-0.640528,-0.067688,0.808119,0.189376,-0.466336,-0.856159,-0.324483,-0.827561,0.652799,-0.637044,-0.441668,-0.174741,26.2,0
49928,1.17419,0.244003,0.353133,1.081136,-0.172236,-0.429821,0.062131,-0.06672,0.051727,-0.038481,-0.195224,0.254712,-0.019379,0.369829,1.234311,-0.180022,-0.178952,-0.501624,-0.780301,-0.151992,0.1046,0.365394,-0.091928,0.085779,0.603032,-0.267872,0.033843,0.020343,15.21,0
49229,-0.065305,1.256259,0.777013,2.731727,0.591288,0.204659,1.103825,-0.293815,-1.600484,1.467948,1.568283,0.258396,-0.181406,0.529959,0.33678,-0.646062,0.043973,-0.167173,0.660556,0.004911,0.243764,0.90646,0.097125,0.237201,-1.252805,0.029352,-0.141064,-0.006391,41.79,0
136074,-0.157346,0.897981,-0.370227,-1.077171,1.138427,0.02902,0.818939,0.076346,0.008195,0.068816,-0.415,0.314667,-0.004073,0.19586,-0.920777,0.432442,-1.102372,0.111794,0.62438,0.130955,-0.324604,-0.726356,-0.090719,-1.460821,-0.30368,0.216503,0.346262,0.14027,2.28,0
121071,1.334529,-2.761067,-2.185597,-1.29547,-1.134902,-0.745583,0.108792,-0.498421,-1.829326,1.407354,-0.802493,-0.822615,0.66535,0.090154,0.238428,-0.583496,0.45609,-0.347915,-0.274877,0.66071,0.000476,-0.803418,-0.142131,0.586634,-0.345932,-0.392642,-0.123028,0.039901,541,0
118339,1.808488,0.022447,-1.619677,1.760907,0.850278,1.526301,-0.801604,0.595259,1.560861,-1.331502,-0.550391,-0.093483,-0.72779,-3.432009,-0.212098,-0.314639,2.936003,0.151302,-1.530402,-0.287532,0.129416,0.961029,-0.017051,-0.775354,0.134552,-0.207819,0.151959,0.016492,6,0
121085,-1.104583,0.248202,0.164581,-1.232676,1.12779,2.469643,0.070663,1.2295,-0.387727,-1.114794,0.593059,0.346614,-0.851618,0.723463,0.484776,-0.546865,0.405515,-1.192672,-1.104642,-0.104157,0.272103,0.560119,0.09346,-1.39264,-0.375938,0.682613,-0.032994,0.020648,94.5,0
152928,-0.845821,-0.49985,-1.430852,-1.387153,3.903958,2.808148,-0.161802,1.007332,0.137427,-1.619613,0.121423,-0.07725,-0.510981,-1.459881,-0.037204,-0.01098,1.0302,0.139049,-0.23017,0.319382,-0.120547,-0.682472,0.145026,0.554361,0.294421,-0.062143,-0.042665,0.022687,59.15,0
168659,0.241583,0.892631,-0.129938,1.236138,0.591199,-0.560862,1.404495,-0.53519,-0.778848,-0.206807,0.105112,-0.147491,0.482786,-0.979408,1.238228,-1.183031,1.620251,0.060371,2.521063,0.556467,-0.070316,0.030016,0.196719,1.109911,-0.876621,0.62628,0.005124,0.022279,93.25,0
143290,-1.179983,-0.142252,-0.217276,-0.602453,0.704359,-1.234573,0.513078,-0.686047,1.250453,0.635418,-0.813307,0.438946,0.520088,-0.607901,-0.140729,-1.278383,0.153503,-0.61833,1.39307,-0.123665,0.070815,1.051914,-0.523487,0.170376,-1.411555,0.820866,-0.680651,-0.45349,1,0
26069,-7.487124,6.161008,-2.265672,-1.705567,-1.272186,-0.461138,0.120635,0.898405,4.870904,8.51761,2.002006,0.854785,0.059735,-2.199313,0.94545,-0.218496,-0.31058,-0.440338,-0.84125,3.532652,-1.241545,-0.973078,0.221384,-0.471621,1.087726,0.009178,1.076844,-0.164571,8.98,0
14454,-0.500514,0.486128,2.171837,-0.045183,-0.13145,0.145294,-0.151331,0.208067,0.780044,-0.70759,2.467956,-2.067263,1.460257,1.66528,0.39466,0.057659,0.624471,0.473869,0.363864,0.091267,0.059822,0.352252,-0.179326,0.041563,0.010426,1.181444,-0.094177,-0.040801,14.95,0
119783,-0.304073,-0.429059,1.056646,-1.349747,-0.537224,0.124307,-0.070364,-0.800894,-1.293426,0.041268,0.336869,0.577367,0.232775,0.151534,-0.898134,-0.971534,-0.424987,1.035935,-0.396053,-0.280348,-0.079919,-2.65908,-0.244225,-0.474434,1.043205,0.283149,-0.013746,0.146362,167.4,0
143083,-2.562057,2.160292,-0.19417,-0.631207,-1.617461,-0.649769,-1.033016,1.795863,0.295153,-0.622763,-1.76383,0.554244,0.226811,0.696629,-0.156501,0.667636,0.10535,0.28302,-0.434944,-0.037235,0.275033,0.74416,-0.104302,0.029664,0.172602,0.657248,0.180065,0.104287,22.83,0
132857,2.010846,-0.180882,-1.231335,0.321458,-0.003722,-0.742413,-0.0043,-0.16058,0.274228,0.368423,0.645892,0.545732,-0.364611,0.649328,0.057912,0.444197,-0.891494,0.418182,0.086575,-0.192917,0.176618,0.530952,0.051036,-0.305128,-0.026407,0.385694,-0.068774,-0.072322,19.59,0
3854,1.181314,0.646202,-0.11694,2.528172,1.103455,1.518888,-0.243732,0.249111,0.772799,-0.208325,0.784219,-1.900218,2.491228,0.07542,-1.933829,0.795852,0.805627,0.752611,-0.411918,-0.091919,-0.314581,-0.414414,-0.295133,-1.831615,0.757282,0.156074,0.010725,0.009834,7.58,0
137151,2.007283,-0.360619,-0.500474,0.338659,-0.337902,-0.003542,-0.602865,0.001691,1.346733,-0.197939,-1.133478,0.80329,1.056528,-0.40373,0.445593,0.149532,-0.683236,0.226255,-0.11158,-0.125545,0.177893,0.775991,0.106488,0.52106,-0.007755,-0.233182,0.042036,-0.030463,9.99,0
116087,1.833509,-0.480187,-0.331119,0.312206,-0.700921,-0.493515,-0.457257,-0.044535,0.966678,-0.086929,1.135749,1.662631,0.997975,0.041425,0.26312,0.290217,-0.937702,0.73113,-0.102105,-0.046187,0.330864,1.032143,0.060307,0.108022,-0.095905,-0.596629,0.050822,-0.029566,63.75,0
72560,1.304463,-0.791797,1.144705,-0.429738,-1.552003,-0.159274,-1.204958,0.060138,-0.200968,0.604518,-1.030044,-0.20721,0.796673,-0.434645,1.530105,-0.543923,-0.580799,1.867691,-1.068294,-0.386116,-0.163094,0.010766,-0.029466,-0.090661,0.113725,0.733913,0.025474,0.032977,33.14,0
151429,0.107592,0.573793,-0.446054,-0.703122,1.044126,-0.274411,1.199155,-0.0892,-0.414461,-0.388777,-0.362381,-0.060759,-0.84178,0.593849,-1.115426,0.224312,-0.91958,0.288676,0.554906,-0.106133,-0.047308,-0.199888,-0.113134,-1.046085,-0.147028,0.193186,-0.026273,0.009864,47.79,0
161487,-1.328915,-1.598208,1.589327,-1.943635,-0.13314,-1.224863,-0.208131,-0.020637,-0.107489,0.179892,-1.344129,-2.362864,-2.442372,-0.271014,0.241196,1.582528,-0.231451,-0.493736,-0.379168,0.632461,0.490222,0.958226,0.191461,-0.015384,0.092829,-0.149597,0.085368,-0.012997,150,0
135224,-0.491028,0.348436,-0.085252,-1.167594,1.702613,1.559893,1.235785,0.099783,0.353255,0.300353,0.829067,-0.016087,-1.444384,0.137674,-0.296174,-0.973998,-0.033301,-1.382181,-0.6303,0.101428,-0.220275,0.043119,0.212879,-0.842686,-1.008965,0.187568,0.248399,-0.155689,67.87,0
147939,2.076238,0.200037,-2.712852,0.258274,1.145994,-0.702047,0.594083,-0.257538,-0.084322,-0.154957,0.794314,0.392974,-0.478285,-0.382788,-0.76236,0.041949,0.461956,0.367183,0.348571,-0.154026,0.060024,0.287873,-0.083455,0.195074,0.398621,0.693272,-0.109171,-0.065685,14.49,0
51211,-0.442593,0.995572,1.800346,0.29856,0.213749,-0.276615,0.618015,-0.017502,-0.814941,-0.451032,0.01895,0.437604,0.945266,0.088009,1.387952,-0.401895,0.098475,-0.810611,0.376205,0.092193,-0.133568,-0.346649,-0.047694,0.093424,-0.308624,0.200679,0.089248,0.106997,1.79,0
147341,1.945245,-0.479532,-0.467948,0.251613,-0.582356,-0.201066,-0.681207,0.125533,1.143695,0.082895,0.502793,0.544533,-0.680756,0.332906,0.452363,0.553474,-0.938901,0.900116,-0.036655,-0.23528,0.247278,0.803957,0.096611,-0.403172,-0.173862,-0.236475,0.025869,-0.050285,17.13,0
140323,-1.769386,-0.022943,1.542782,-0.340587,1.561345,0.702528,0.639069,0.244033,-0.536571,-0.768808,0.100597,1.091132,1.459199,-0.32873,-0.8042,0.905598,-1.518587,0.457239,-0.329573,-0.15732,-0.257605,-0.562588,0.471365,-0.267933,0.826453,-0.917738,0.062147,-0.031362,49.95,0
26980,1.258353,0.391069,0.316842,0.688276,-0.329422,-1.062621,0.117182,-0.230082,-0.037929,-0.295931,0.013467,0.482689,0.69144,-0.38038,1.042724,0.456509,-0.031843,-0.356573,-0.201336,-0.052748,-0.282781,-0.791271,0.124575,0.358075,0.232158,0.092938,-0.019859,0.031669,0.89,0
79593,1.243455,-0.73254,0.461237,-0.656217,-0.694251,0.443224,-0.799201,0.255453,-0.705377,0.567817,1.551445,0.507069,-0.125764,-0.201953,-0.677812,0.184759,0.995742,-2.173413,0.501144,0.009936,0.092132,0.367547,0.006344,-0.260717,0.374278,-0.203216,0.041109,-0.002091,20,0
55137,-0.794465,-1.541181,0.339462,-1.494147,-1.399933,0.119289,1.162233,-0.089703,-0.783222,-0.188486,-1.675691,-1.806108,-0.623604,-0.245227,0.41397,1.914676,-0.52211,-0.294333,-0.015425,0.984779,0.691981,1.029119,1.009047,-0.636,-0.767699,-0.401998,0.073333,0.262286,450,0
